sessid,subjid,channo,clusid,sitename,regionname,hemisphere,clustype
43,47,30,1,RPHC,PHC,R,MU
43,47,30,2,RPHC,PHC,R,MU
43,47,31,1,RPHC,PHC,R,MU
43,47,31,2,RPHC,PHC,R,MU
43,47,32,1,RPHC,PHC,R,MU
44,48,1,1,LA,AM,L,SU
44,48,1,2,LA,AM,L,MU
44,48,1,3,LA,AM,L,SU
44,48,1,4,LA,AM,L,SU
44,48,2,1,LA,AM,L,MU
44,48,3,1,LA,AM,L,SU
44,48,3,2,LA,AM,L,MU
44,48,3,3,LA,AM,L,MU
44,48,5,1,LA,AM,L,SU
44,48,5,2,LA,AM,L,MU
44,48,5,3,LA,AM,L,SU
44,48,6,1,LA,AM,L,MU
44,48,8,1,LA,AM,L,MU
44,48,9,1,LAH,HC,L,SU
44,48,9,2,LAH,HC,L,MU
44,48,9,3,LAH,HC,L,SU
44,48,9,4,LAH,HC,L,SU
44,48,10,1,LAH,HC,L,SU
44,48,11,1,LAH,HC,L,MU
44,48,11,2,LAH,HC,L,MU
44,48,11,3,LAH,HC,L,SU
44,48,12,1,LAH,HC,L,SU
44,48,12,2,LAH,HC,L,SU
44,48,12,3,LAH,HC,L,SU
44,48,12,4,LAH,HC,L,MU
44,48,12,5,LAH,HC,L,MU
44,48,13,1,LAH,HC,L,MU
44,48,15,1,LAH,HC,L,SU
44,48,15,2,LAH,HC,L,MU
44,48,16,1,LAH,HC,L,SU
44,48,16,2,LAH,HC,L,SU
44,48,17,1,LEC,EC,L,MU
44,48,17,2,LEC,EC,L,MU
44,48,18,1,LEC,EC,L,MU
44,48,18,2,LEC,EC,L,SU
44,48,19,1,LEC,EC,L,MU
44,48,19,2,LEC,EC,L,SU
44,48,19,3,LEC,EC,L,SU
44,48,19,4,LEC,EC,L,MU
44,48,24,1,LEC,EC,L,MU
44,48,25,1,LMH,HC,L,SU
44,48,25,2,LMH,HC,L,SU
44,48,25,3,LMH,HC,L,SU
44,48,25,4,LMH,HC,L,SU
44,48,26,1,LMH,HC,L,SU
44,48,26,2,LMH,HC,L,MU
44,48,27,1,LMH,HC,L,MU
44,48,28,1,LMH,HC,L,SU
44,48,28,2,LMH,HC,L,SU
44,48,28,3,LMH,HC,L,SU
44,48,28,4,LMH,HC,L,MU
44,48,28,5,LMH,HC,L,SU
44,48,29,1,LMH,HC,L,SU
44,48,29,2,LMH,HC,L,SU
44,48,29,3,LMH,HC,L,MU
44,48,29,4,LMH,HC,L,SU
44,48,29,5,LMH,HC,L,MU
44,48,29,6,LMH,HC,L,SU
44,48,30,1,LMH,HC,L,SU
44,48,31,1,LMH,HC,L,SU
44,48,31,2,LMH,HC,L,SU
44,48,31,3,LMH,HC,L,SU
44,48,31,4,LMH,HC,L,MU
44,48,32,1,LMH,HC,L,SU
44,48,32,2,LMH,HC,L,SU
44,48,32,3,LMH,HC,L,SU
44,48,32,4,LMH,HC,L,SU
44,48,36,1,LPHC,PHC,L,MU
44,48,36,2,LPHC,PHC,L,MU
44,48,41,1,RA,AM,R,SU
44,48,41,2,RA,AM,R,SU
44,48,41,3,RA,AM,R,SU
44,48,43,1,RA,AM,R,MU
44,48,43,2,RA,AM,R,MU
44,48,43,3,RA,AM,R,SU
44,48,46,1,RA,AM,R,SU
44,48,49,1,RAH,HC,R,MU
44,48,50,1,RAH,HC,R,SU
44,48,50,2,RAH,HC,R,MU
44,48,52,1,RAH,HC,R,MU
44,48,52,2,RAH,HC,R,MU
44,48,53,1,RAH,HC,R,MU
44,48,55,1,RAH,HC,R,MU
44,48,55,2,RAH,HC,R,MU
44,48,56,1,RAH,HC,R,SU
44,48,56,2,RAH,HC,R,MU
44,48,57,1,REC,EC,R,MU
44,48,57,2,REC,EC,R,MU
44,48,59,1,REC,EC,R,SU
44,48,59,2,REC,EC,R,SU
44,48,60,1,REC,EC,R,MU
44,48,60,2,REC,EC,R,MU
44,48,61,1,REC,EC,R,SU
44,48,62,1,REC,EC,R,MU
44,48,64,1,REC,EC,R,SU
44,48,64,2,REC,EC,R,MU
44,48,64,3,REC,EC,R,SU
44,48,65,1,RMH,HC,R,MU
44,48,67,1,RMH,HC,R,SU
44,48,67,2,RMH,HC,R,MU
44,48,67,3,RMH,HC,R,MU
44,48,69,1,RMH,HC,R,SU
44,48,69,2,RMH,HC,R,MU
44,48,69,3,RMH,HC,R,MU
44,48,73,1,RPHC,PHC,R,MU
44,48,74,1,RPHC,PHC,R,MU
44,48,75,1,RPHC,PHC,R,MU
44,48,76,1,RPHC,PHC,R,MU
44,48,77,1,RPHC,PHC,R,MU
44,48,78,1,RPHC,PHC,R,MU
44,48,79,1,RPHC,PHC,R,MU
44,48,79,2,RPHC,PHC,R,MU
44,48,83,1,RT,other,R,MU
44,48,83,2,RT,other,R,SU
44,48,84,1,RT,other,R,MU
44,48,86,1,RT,other,R,SU
44,48,87,1,RT,other,R,MU
44,48,87,2,RT,other,R,SU
44,48,87,3,RT,other,R,SU
44,48,87,4,RT,other,R,SU
45,48,2,1,RA,AM,R,MU
45,48,4,1,RA,AM,R,MU
45,48,6,1,RA,AM,R,MU
45,48,9,1,RAH,HC,R,MU
45,48,9,2,RAH,HC,R,MU
45,48,10,1,RAH,HC,R,SU
45,48,10,2,RAH,HC,R,MU
45,48,10,3,RAH,HC,R,SU
45,48,10,4,RAH,HC,R,SU
45,48,11,1,RAH,HC,R,MU
45,48,12,1,RAH,HC,R,MU
45,48,14,1,RAH,HC,R,MU
45,48,15,1,RAH,HC,R,MU
45,48,16,1,RAH,HC,R,MU
45,48,17,1,REC,EC,R,MU
45,48,17,2,REC,EC,R,MU
45,48,18,1,REC,EC,R,MU
45,48,18,2,REC,EC,R,MU
45,48,20,1,REC,EC,R,MU
45,48,22,1,REC,EC,R,MU
45,48,22,2,REC,EC,R,MU
45,48,24,1,REC,EC,R,MU
45,48,24,2,REC,EC,R,MU
45,48,25,1,RMH,HC,R,MU
45,48,26,1,RMH,HC,R,MU
45,48,27,1,RMH,HC,R,SU
45,48,28,1,RMH,HC,R,MU
45,48,29,1,RMH,HC,R,SU
45,48,29,2,RMH,HC,R,SU
45,48,31,1,RMH,HC,R,MU
45,48,32,1,RMH,HC,R,MU
46,49,1,1,LA,AM,L,SU
46,49,1,2,LA,AM,L,SU
46,49,1,3,LA,AM,L,SU
46,49,1,4,LA,AM,L,SU
46,49,1,5,LA,AM,L,SU
46,49,2,1,LA,AM,L,MU
46,49,2,2,LA,AM,L,SU
46,49,3,1,LA,AM,L,SU
46,49,3,2,LA,AM,L,SU
46,49,3,3,LA,AM,L,SU
46,49,3,4,LA,AM,L,SU
46,49,4,1,LA,AM,L,MU
46,49,4,2,LA,AM,L,SU
46,49,5,1,LA,AM,L,MU
46,49,6,1,LA,AM,L,SU
46,49,6,2,LA,AM,L,MU
46,49,7,1,LA,AM,L,SU
46,49,7,2,LA,AM,L,SU
46,49,7,3,LA,AM,L,MU
46,49,8,1,LA,AM,L,SU
46,49,8,2,LA,AM,L,SU
46,49,8,3,LA,AM,L,MU
46,49,9,1,LAH,HC,L,MU
46,49,10,1,LAH,HC,L,MU
46,49,11,1,LAH,HC,L,MU
46,49,12,1,LAH,HC,L,MU
46,49,14,1,LAH,HC,L,MU
46,49,15,1,LAH,HC,L,MU
46,49,16,1,LAH,HC,L,MU
46,49,25,1,LMH,HC,L,SU
46,49,25,2,LMH,HC,L,SU
46,49,26,1,LMH,HC,L,SU
46,49,27,1,LMH,HC,L,SU
46,49,27,2,LMH,HC,L,SU
46,49,27,3,LMH,HC,L,SU
46,49,27,4,LMH,HC,L,MU
46,49,28,1,LMH,HC,L,SU
46,49,29,1,LMH,HC,L,MU
46,49,30,1,LMH,HC,L,SU
46,49,30,2,LMH,HC,L,SU
46,49,31,1,LMH,HC,L,SU
46,49,32,1,LMH,HC,L,SU
46,49,32,2,LMH,HC,L,MU
46,49,32,3,LMH,HC,L,SU
46,49,33,1,LPHC,PHC,L,MU
46,49,34,1,LPHC,PHC,L,MU
46,49,35,1,LPHC,PHC,L,SU
46,49,35,2,LPHC,PHC,L,MU
46,49,36,1,LPHC,PHC,L,SU
46,49,36,2,LPHC,PHC,L,MU
46,49,37,1,LPHC,PHC,L,MU
46,49,38,1,LPHC,PHC,L,MU
46,49,38,2,LPHC,PHC,L,SU
46,49,39,1,LPHC,PHC,L,SU
46,49,40,1,LPHC,PHC,L,MU
46,49,41,1,RA,AM,R,SU
46,49,41,2,RA,AM,R,MU
46,49,42,1,RA,AM,R,MU
46,49,43,1,RA,AM,R,SU
46,49,43,2,RA,AM,R,MU
46,49,43,3,RA,AM,R,SU
46,49,43,4,RA,AM,R,SU
46,49,45,1,RA,AM,R,SU
46,49,45,2,RA,AM,R,MU
46,49,46,1,RA,AM,R,MU
46,49,46,2,RA,AM,R,SU
46,49,47,1,RA,AM,R,MU
46,49,47,2,RA,AM,R,SU
46,49,48,1,RA,AM,R,MU
46,49,48,2,RA,AM,R,SU
46,49,49,1,REC,EC,R,MU
46,49,50,1,REC,EC,R,MU
46,49,51,1,REC,EC,R,MU
46,49,51,2,REC,EC,R,MU
46,49,52,1,REC,EC,R,MU
46,49,53,1,REC,EC,R,MU
46,49,55,1,REC,EC,R,MU
46,49,56,1,REC,EC,R,MU
46,49,57,1,RMH,HC,R,MU
46,49,57,2,RMH,HC,R,SU
46,49,57,3,RMH,HC,R,SU
46,49,58,1,RMH,HC,R,SU
46,49,58,2,RMH,HC,R,SU
46,49,58,3,RMH,HC,R,MU
46,49,59,1,RMH,HC,R,SU
46,49,59,2,RMH,HC,R,MU
46,49,61,1,RMH,HC,R,SU
46,49,61,2,RMH,HC,R,MU
46,49,61,3,RMH,HC,R,MU
46,49,62,1,RMH,HC,R,MU
46,49,62,2,RMH,HC,R,SU
46,49,63,1,RMH,HC,R,MU
46,49,63,2,RMH,HC,R,SU
46,49,64,1,RMH,HC,R,MU
46,49,64,2,RMH,HC,R,MU
46,49,65,1,RPHC,PHC,R,MU
46,49,66,1,RPHC,PHC,R,MU
46,49,67,1,RPHC,PHC,R,MU
46,49,68,1,RPHC,PHC,R,MU
46,49,69,1,RPHC,PHC,R,MU
46,49,70,1,RPHC,PHC,R,MU
46,49,71,1,RPHC,PHC,R,MU
46,49,72,1,RPHC,PHC,R,MU
47,49,1,1,LA,AM,L,SU
47,49,1,2,LA,AM,L,SU
47,49,1,3,LA,AM,L,SU
47,49,1,4,LA,AM,L,SU
47,49,2,1,LA,AM,L,MU
47,49,2,2,LA,AM,L,MU
47,49,2,3,LA,AM,L,MU
47,49,3,1,LA,AM,L,SU
47,49,3,2,LA,AM,L,MU
47,49,3,3,LA,AM,L,MU
47,49,4,1,LA,AM,L,MU
47,49,5,1,LA,AM,L,SU
47,49,5,2,LA,AM,L,MU
47,49,6,1,LA,AM,L,SU
47,49,6,2,LA,AM,L,MU
47,49,6,3,LA,AM,L,SU
47,49,7,1,LA,AM,L,SU
47,49,7,2,LA,AM,L,MU
47,49,7,3,LA,AM,L,SU
47,49,8,1,LA,AM,L,MU
47,49,8,2,LA,AM,L,SU
47,49,8,3,LA,AM,L,MU
47,49,9,1,LAH,HC,L,MU
47,49,10,1,LAH,HC,L,MU
47,49,12,1,LAH,HC,L,MU
47,49,16,1,LAH,HC,L,MU
47,49,24,1,LEC,EC,L,MU
47,49,25,1,LMH,HC,L,MU
47,49,27,1,LMH,HC,L,MU
47,49,28,1,LMH,HC,L,SU
47,49,30,1,LMH,HC,L,SU
47,49,30,2,LMH,HC,L,SU
47,49,31,1,LMH,HC,L,SU
47,49,31,2,LMH,HC,L,MU
47,49,32,1,LMH,HC,L,SU
47,49,32,2,LMH,HC,L,SU
47,49,32,3,LMH,HC,L,SU
47,49,33,1,LPHC,PHC,L,SU
47,49,34,1,LPHC,PHC,L,MU
47,49,35,1,LPHC,PHC,L,MU
47,49,36,1,LPHC,PHC,L,SU
47,49,36,2,LPHC,PHC,L,MU
47,49,36,3,LPHC,PHC,L,MU
47,49,37,1,LPHC,PHC,L,SU
47,49,37,2,LPHC,PHC,L,MU
47,49,38,1,LPHC,PHC,L,MU
47,49,39,1,LPHC,PHC,L,MU
47,49,39,2,LPHC,PHC,L,MU
47,49,40,1,LPHC,PHC,L,MU
47,49,41,1,RA,AM,R,SU
47,49,41,2,RA,AM,R,MU
47,49,42,1,RA,AM,R,MU
47,49,43,1,RA,AM,R,SU
47,49,43,2,RA,AM,R,MU
47,49,43,3,RA,AM,R,MU
47,49,45,1,RA,AM,R,SU
47,49,45,2,RA,AM,R,SU
47,49,46,1,RA,AM,R,SU
47,49,46,2,RA,AM,R,MU
47,49,46,3,RA,AM,R,SU
47,49,46,4,RA,AM,R,SU
47,49,47,1,RA,AM,R,MU
47,49,47,2,RA,AM,R,MU
47,49,48,1,RA,AM,R,MU
47,49,48,2,RA,AM,R,SU
47,49,48,3,RA,AM,R,MU
47,49,57,1,RMH,HC,R,MU
47,49,57,2,RMH,HC,R,MU
47,49,61,1,RMH,HC,R,MU
47,49,62,1,RMH,HC,R,SU
47,49,62,2,RMH,HC,R,MU
47,49,63,1,RMH,HC,R,MU
47,49,64,1,RMH,HC,R,MU
47,49,64,2,RMH,HC,R,MU
47,49,65,1,RPHC,PHC,R,MU
47,49,65,2,RPHC,PHC,R,MU
47,49,66,1,RPHC,PHC,R,MU
47,49,66,2,RPHC,PHC,R,SU
47,49,67,1,RPHC,PHC,R,MU
47,49,68,1,RPHC,PHC,R,MU
47,49,69,1,RPHC,PHC,R,SU
47,49,69,2,RPHC,PHC,R,SU
47,49,70,1,RPHC,PHC,R,SU
47,49,71,1,RPHC,PHC,R,SU
47,49,71,2,RPHC,PHC,R,SU
47,49,72,1,RPHC,PHC,R,MU
47,49,72,2,RPHC,PHC,R,SU
48,50,1,1,LA,AM,L,SU
48,50,1,2,LA,AM,L,MU
48,50,1,3,LA,AM,L,SU
48,50,1,4,LA,AM,L,MU
48,50,2,1,LA,AM,L,SU
48,50,2,2,LA,AM,L,SU
48,50,2,3,LA,AM,L,SU
48,50,3,1,LA,AM,L,MU
48,50,4,1,LA,AM,L,MU
48,50,4,2,LA,AM,L,MU
48,50,5,1,LA,AM,L,SU
48,50,5,2,LA,AM,L,MU
48,50,6,1,LA,AM,L,MU
48,50,7,1,LA,AM,L,MU
48,50,8,1,LA,AM,L,MU
48,50,9,1,LAH,HC,L,MU
48,50,12,1,LAH,HC,L,MU
48,50,15,1,LAH,HC,L,MU
48,50,16,1,LAH,HC,L,MU
48,50,17,1,LEC,EC,L,SU
48,50,17,2,LEC,EC,L,SU
48,50,18,1,LEC,EC,L,MU
48,50,19,1,LEC,EC,L,SU
48,50,20,1,LEC,EC,L,SU
48,50,20,2,LEC,EC,L,MU
48,50,20,3,LEC,EC,L,SU
48,50,21,1,LEC,EC,L,MU
48,50,22,1,LEC,EC,L,SU
48,50,22,2,LEC,EC,L,SU
48,50,23,1,LEC,EC,L,SU
48,50,23,2,LEC,EC,L,MU
48,50,24,1,LEC,EC,L,MU
48,50,24,2,LEC,EC,L,SU
48,50,41,1,RA,AM,R,SU
48,50,42,1,RA,AM,R,MU
48,50,42,2,RA,AM,R,SU
48,50,43,1,RA,AM,R,SU
48,50,44,1,RA,AM,R,MU
48,50,44,2,RA,AM,R,MU
48,50,45,1,RA,AM,R,MU
48,50,46,1,RA,AM,R,MU
48,50,46,2,RA,AM,R,SU
48,50,47,1,RA,AM,R,MU
48,50,48,1,RA,AM,R,SU
48,50,48,2,RA,AM,R,MU
48,50,49,1,RAH,HC,R,MU
48,50,49,2,RAH,HC,R,SU
48,50,49,3,RAH,HC,R,SU
48,50,50,1,RAH,HC,R,MU
48,50,50,2,RAH,HC,R,SU
48,50,52,1,RAH,HC,R,MU
48,50,52,2,RAH,HC,R,SU
48,50,52,3,RAH,HC,R,SU
48,50,53,1,RAH,HC,R,MU
48,50,53,2,RAH,HC,R,SU
48,50,53,3,RAH,HC,R,SU
48,50,54,1,RAH,HC,R,MU
48,50,55,1,RAH,HC,R,SU
48,50,55,2,RAH,HC,R,SU
48,50,56,1,RAH,HC,R,SU
48,50,56,2,RAH,HC,R,MU
48,50,56,3,RAH,HC,R,SU
48,50,59,1,REC,EC,R,MU
48,50,60,1,REC,EC,R,MU
48,50,61,1,REC,EC,R,MU
48,50,61,2,REC,EC,R,SU
48,50,62,1,REC,EC,R,MU
48,50,62,2,REC,EC,R,SU
48,50,63,1,REC,EC,R,SU
48,50,63,2,REC,EC,R,SU
48,50,65,1,RMH,HC,R,MU
48,50,66,1,RMH,HC,R,MU
48,50,67,1,RMH,HC,R,MU
48,50,69,1,RMH,HC,R,MU
48,50,71,1,RMH,HC,R,SU
48,50,71,2,RMH,HC,R,MU
48,50,72,1,RMH,HC,R,MU
48,50,74,1,RPHC,PHC,R,MU
48,50,75,1,RPHC,PHC,R,SU
48,50,76,1,RPHC,PHC,R,MU
48,50,76,2,RPHC,PHC,R,SU
48,50,77,1,RPHC,PHC,R,SU
48,50,77,2,RPHC,PHC,R,MU
48,50,78,1,RPHC,PHC,R,MU
48,50,80,1,RPHC,PHC,R,MU
49,50,2,1,LA,AM,L,MU
49,50,3,1,LA,AM,L,MU
49,50,5,1,LA,AM,L,MU
49,50,6,1,LA,AM,L,MU
49,50,7,1,LA,AM,L,MU
49,50,7,2,LA,AM,L,SU
49,50,9,1,LAH,HC,L,MU
49,50,11,1,LAH,HC,L,MU
49,50,12,1,LAH,HC,L,MU
49,50,16,1,LAH,HC,L,MU
49,50,17,1,LEC,EC,L,MU
49,50,18,1,LEC,EC,L,SU
49,50,19,1,LEC,EC,L,MU
49,50,20,1,LEC,EC,L,MU
49,50,21,1,LEC,EC,L,MU
49,50,22,1,LEC,EC,L,MU
49,50,23,1,LEC,EC,L,MU
49,50,24,1,LEC,EC,L,SU
49,50,24,2,LEC,EC,L,MU
49,50,41,1,RA,AM,R,SU
49,50,42,1,RA,AM,R,MU
49,50,43,1,RA,AM,R,SU
49,50,43,2,RA,AM,R,SU
49,50,44,1,RA,AM,R,MU
49,50,45,1,RA,AM,R,MU
49,50,47,1,RA,AM,R,MU
49,50,48,1,RA,AM,R,MU
49,50,49,1,RAH,HC,R,MU
49,50,49,2,RAH,HC,R,SU
49,50,50,1,RAH,HC,R,MU
49,50,52,1,RAH,HC,R,MU
49,50,54,1,RAH,HC,R,MU
49,50,55,1,RAH,HC,R,MU
49,50,55,2,RAH,HC,R,SU
49,50,56,1,RAH,HC,R,SU
49,50,57,1,REC,EC,R,SU
49,50,59,1,REC,EC,R,SU
49,50,59,2,REC,EC,R,SU
49,50,61,1,REC,EC,R,MU
49,50,61,2,REC,EC,R,SU
49,50,62,1,REC,EC,R,SU
49,50,62,2,REC,EC,R,MU
49,50,63,1,REC,EC,R,MU
49,50,63,2,REC,EC,R,SU
49,50,63,3,REC,EC,R,SU
49,50,64,1,REC,EC,R,MU
49,50,64,2,REC,EC,R,SU
49,50,68,1,RMH,HC,R,MU
49,50,69,1,RMH,HC,R,MU
49,50,72,1,RMH,HC,R,MU
49,50,74,1,RPHC,PHC,R,MU
49,50,75,1,RPHC,PHC,R,MU
49,50,76,1,RPHC,PHC,R,MU
49,50,76,2,RPHC,PHC,R,SU
49,50,76,3,RPHC,PHC,R,SU
49,50,78,1,RPHC,PHC,R,MU
49,50,78,2,RPHC,PHC,R,MU
49,50,80,1,RPHC,PHC,R,MU
50,50,2,1,LA,AM,L,SU
50,50,3,1,LA,AM,L,MU
50,50,5,1,LA,AM,L,SU
50,50,5,2,LA,AM,L,MU
50,50,7,1,LA,AM,L,MU
50,50,7,2,LA,AM,L,MU
50,50,8,1,LA,AM,L,MU
50,50,9,1,LAH,HC,L,MU
50,50,10,1,LAH,HC,L,MU
50,50,11,1,LAH,HC,L,MU
50,50,12,1,LAH,HC,L,MU
50,50,14,1,LAH,HC,L,MU
50,50,15,1,LAH,HC,L,MU
50,50,18,1,LEC,EC,L,MU
50,50,20,1,LEC,EC,L,MU
50,50,21,1,LEC,EC,L,MU
50,50,22,1,LEC,EC,L,MU
50,50,24,1,LEC,EC,L,MU
50,50,36,1,LPHC,PHC,L,MU
50,50,42,1,RA,AM,R,MU
50,50,45,1,RA,AM,R,MU
50,50,46,1,RA,AM,R,SU
50,50,49,1,RAH,HC,R,SU
50,50,49,2,RAH,HC,R,MU
50,50,51,1,RAH,HC,R,MU
50,50,51,2,RAH,HC,R,SU
50,50,52,1,RAH,HC,R,MU
50,50,59,1,REC,EC,R,MU
50,50,61,1,REC,EC,R,SU
50,50,61,2,REC,EC,R,SU
50,50,63,1,REC,EC,R,MU
50,50,67,1,RMH,HC,R,SU
50,50,68,1,RMH,HC,R,MU
50,50,71,1,RMH,HC,R,MU
50,50,72,1,RMH,HC,R,MU
50,50,75,1,RPHC,PHC,R,MU
50,50,79,1,RPHC,PHC,R,MU
50,50,80,1,RPHC,PHC,R,MU
51,52,1,1,LA,AM,L,SU
51,52,2,1,LA,AM,L,SU
51,52,3,1,LA,AM,L,MU
51,52,4,1,LA,AM,L,SU
51,52,4,2,LA,AM,L,MU
51,52,4,3,LA,AM,L,SU
51,52,5,1,LA,AM,L,SU
51,52,5,2,LA,AM,L,SU
51,52,6,1,LA,AM,L,SU
51,52,6,2,LA,AM,L,SU
51,52,6,3,LA,AM,L,MU
51,52,7,1,LA,AM,L,SU
51,52,7,2,LA,AM,L,SU
51,52,7,3,LA,AM,L,SU
51,52,7,4,LA,AM,L,SU
51,52,8,1,LA,AM,L,MU
51,52,10,1,LAH,HC,L,MU
51,52,12,1,LAH,HC,L,MU
51,52,13,1,LAH,HC,L,MU
51,52,16,1,LAH,HC,L,MU
51,52,17,1,LEC,EC,L,MU
51,52,18,1,LEC,EC,L,MU
51,52,19,1,LEC,EC,L,MU
51,52,20,1,LEC,EC,L,MU
51,52,20,2,LEC,EC,L,MU
51,52,21,1,LEC,EC,L,MU
51,52,22,1,LEC,EC,L,MU
51,52,22,2,LEC,EC,L,MU
51,52,24,1,LEC,EC,L,MU
51,52,25,1,LMH,HC,L,MU
51,52,25,2,LMH,HC,L,MU
51,52,26,1,LMH,HC,L,MU
51,52,26,2,LMH,HC,L,SU
51,52,26,3,LMH,HC,L,SU
51,52,27,1,LMH,HC,L,SU
51,52,27,2,LMH,HC,L,MU
51,52,27,3,LMH,HC,L,SU
51,52,28,1,LMH,HC,L,SU
51,52,28,2,LMH,HC,L,MU
51,52,28,3,LMH,HC,L,SU
51,52,28,4,LMH,HC,L,SU
51,52,29,1,LMH,HC,L,SU
51,52,29,2,LMH,HC,L,SU
51,52,29,3,LMH,HC,L,SU
51,52,30,1,LMH,HC,L,SU
51,52,30,2,LMH,HC,L,MU
51,52,30,3,LMH,HC,L,SU
51,52,31,1,LMH,HC,L,SU
51,52,31,2,LMH,HC,L,MU
51,52,32,1,LMH,HC,L,MU
51,52,32,2,LMH,HC,L,MU
51,52,32,3,LMH,HC,L,SU
51,52,33,1,LPHC,PHC,L,MU
51,52,34,1,LPHC,PHC,L,MU
51,52,35,1,LPHC,PHC,L,SU
51,52,35,2,LPHC,PHC,L,MU
51,52,36,1,LPHC,PHC,L,SU
51,52,36,2,LPHC,PHC,L,MU
51,52,37,1,LPHC,PHC,L,SU
51,52,37,2,LPHC,PHC,L,MU
51,52,38,1,LPHC,PHC,L,MU
51,52,39,1,LPHC,PHC,L,MU
51,52,40,1,LPHC,PHC,L,MU
51,52,41,1,RA,AM,R,SU
51,52,41,2,RA,AM,R,SU
51,52,42,1,RA,AM,R,MU
51,52,42,2,RA,AM,R,SU
51,52,43,1,RA,AM,R,MU
51,52,44,1,RA,AM,R,MU
51,52,44,2,RA,AM,R,SU
51,52,45,1,RA,AM,R,SU
51,52,45,2,RA,AM,R,SU
51,52,46,1,RA,AM,R,MU
51,52,46,2,RA,AM,R,SU
51,52,47,1,RA,AM,R,MU
51,52,47,2,RA,AM,R,SU
51,52,48,1,RA,AM,R,MU
51,52,48,2,RA,AM,R,SU
51,52,49,1,RAH,HC,R,SU
51,52,51,1,RAH,HC,R,MU
51,52,52,1,RAH,HC,R,MU
51,52,52,2,RAH,HC,R,MU
51,52,53,1,RAH,HC,R,SU
51,52,53,2,RAH,HC,R,SU
51,52,53,3,RAH,HC,R,MU
51,52,55,1,RAH,HC,R,SU
51,52,56,1,RAH,HC,R,MU
51,52,57,1,REC,EC,R,MU
51,52,57,2,REC,EC,R,SU
51,52,57,3,REC,EC,R,SU
51,52,58,1,REC,EC,R,MU
51,52,59,1,REC,EC,R,MU
51,52,59,2,REC,EC,R,SU
51,52,59,3,REC,EC,R,SU
51,52,60,1,REC,EC,R,SU
51,52,60,2,REC,EC,R,MU
51,52,60,3,REC,EC,R,SU
51,52,61,1,REC,EC,R,MU
51,52,61,2,REC,EC,R,SU
51,52,61,3,REC,EC,R,SU
51,52,62,1,REC,EC,R,SU
51,52,62,2,REC,EC,R,SU
51,52,63,1,REC,EC,R,MU
51,52,63,2,REC,EC,R,SU
51,52,64,1,REC,EC,R,SU
51,52,64,2,REC,EC,R,MU
51,52,64,3,REC,EC,R,SU
51,52,65,1,RMH,HC,R,MU
51,52,66,1,RMH,HC,R,SU
51,52,66,2,RMH,HC,R,SU
51,52,66,3,RMH,HC,R,SU
51,52,66,4,RMH,HC,R,MU
51,52,67,1,RMH,HC,R,SU
51,52,67,2,RMH,HC,R,SU
51,52,67,3,RMH,HC,R,SU
51,52,68,1,RMH,HC,R,SU
51,52,68,2,RMH,HC,R,MU
51,52,69,1,RMH,HC,R,MU
51,52,69,2,RMH,HC,R,SU
51,52,70,1,RMH,HC,R,MU
51,52,70,2,RMH,HC,R,SU
51,52,70,3,RMH,HC,R,SU
51,52,71,1,RMH,HC,R,SU
51,52,71,2,RMH,HC,R,SU
51,52,71,3,RMH,HC,R,MU
51,52,73,1,RPHC,PHC,R,SU
51,52,73,2,RPHC,PHC,R,SU
51,52,73,3,RPHC,PHC,R,MU
51,52,73,4,RPHC,PHC,R,MU
51,52,74,1,RPHC,PHC,R,SU
51,52,74,2,RPHC,PHC,R,SU
51,52,74,3,RPHC,PHC,R,MU
51,52,75,1,RPHC,PHC,R,MU
51,52,75,2,RPHC,PHC,R,SU
51,52,75,3,RPHC,PHC,R,MU
51,52,76,1,RPHC,PHC,R,SU
51,52,76,2,RPHC,PHC,R,SU
51,52,77,1,RPHC,PHC,R,MU
51,52,78,1,RPHC,PHC,R,SU
51,52,78,2,RPHC,PHC,R,SU
51,52,78,3,RPHC,PHC,R,SU
51,52,78,4,RPHC,PHC,R,SU
51,52,78,5,RPHC,PHC,R,MU
51,52,79,1,RPHC,PHC,R,MU
51,52,79,2,RPHC,PHC,R,SU
51,52,79,3,RPHC,PHC,R,MU
51,52,80,1,RPHC,PHC,R,MU
51,52,80,2,RPHC,PHC,R,SU
52,52,2,1,LA,AM,L,MU
52,52,4,1,LA,AM,L,MU
52,52,5,1,LA,AM,L,MU
52,52,5,2,LA,AM,L,SU
52,52,6,1,LA,AM,L,MU
52,52,7,1,LA,AM,L,MU
52,52,7,2,LA,AM,L,SU
52,52,8,1,LA,AM,L,MU
52,52,18,1,LEC,EC,L,MU
52,52,19,1,LEC,EC,L,SU
52,52,19,2,LEC,EC,L,SU
52,52,22,1,LEC,EC,L,MU
52,52,26,1,LMH,HC,L,MU
52,52,26,2,LMH,HC,L,MU
52,52,26,3,LMH,HC,L,SU
52,52,27,1,LMH,HC,L,MU
52,52,27,2,LMH,HC,L,MU
52,52,28,1,LMH,HC,L,MU
52,52,28,2,LMH,HC,L,MU
52,52,28,3,LMH,HC,L,SU
52,52,30,1,LMH,HC,L,SU
52,52,30,2,LMH,HC,L,MU
52,52,31,1,LMH,HC,L,MU
52,52,31,2,LMH,HC,L,MU
52,52,31,3,LMH,HC,L,SU
